"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04"
"Central Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",124,124.551373235584,125.778833272439,120.887096774194,121.801420124591,124.596477464402,124.740124740125,123.511904761905,123.055568675052,121.443442054129,116.818315233343,110.502893209712,109.649122807018,102.694302300736,101.766304347826,99.375,97.3828362751065,99.265873015873,103.308519437552,104.105607659242,103.796285583304,97.9593181638876,94.4736702971344,92.1106557377049,92.1618852459016,94.2349137931034,91.8643132047604,91.7119233014307,92.0394736842105,95.2546541793797,98.0654761904762,100.618054313587,98.5802454129851,96.8246509129968,99.4262459807074,111.895301593697,112.102243088159,113.291267645548,114.821612126988,115.715198327429,116.731517509728,120.399949890411,124.678059792359,122.930648769575,125.986842105263,125.714285714286,124.45592633666,127.479188514662,125.482625482625,124.468864468864,124.595613882107,122.927711566804,125.664561126464,125.226860254083,131.247201235035,134.615384615385,134.116331096197,132.90266798419,127.162849872774,121.56790358691,124.774243231047,125.786538853859,130.078125,134.309781283119,133.944734664322,133.034517634438,139.604018492176,138.819444444444,141.162968630451,143.276209329579,143.156595675175,139.508928571429,137.167006150651,137.126068376068,144.220004350848,150.760896044292,154.004106776181,154.004106776181,149.591213845256,152.510674506708,155.529953917051,145.436918873661,149.325259719031,147.735849056604,145.419292292777,150.628140703518,153.172866520788,156.25,161.978549809185
"Gramercy","New York","NY","New York","New York",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.45507997186,1528.86645223128,1549.95707249568,1613.12849162011,1563.63697891244,1581.19658119658,1592.50331374412,1596.65193370166,1454.64601769911,1508.59890273824,1553.1561461794,1531.08790608791,1560.93489148581,1487.80487804878,1466.65920209467,1480.51948051948,1493.10872894334,1543.62416107383,1564.7226173542,1574.21289355322,1550.80213903743,1548.17744082673,1585.0144092219,1550.80213903743
"Richmond Hill","New York","NY","New York","Queens",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.633550416445,296.703296703297,320,316.333333333333,299.13382072473,311.805555555556,312.416737168641,322.999360796724,314.119436388854,312.135665076842,327.513931359137,321.304134450495,316.855400696864,313.169803546707,309.975497852401,320.055325771789,320.055325771789,320.055325771789,306.831208337742,310.384047306848,333.969465648855,334.192439862543,332.661290322581,311.71875,333.332133256528,355.995236883763,342.783505154639,342.783505154639,328.703703703704,328.866554997208,325.072621641249,334.987593052109,357.326238576239,377.857142857143,388.493150684931,384.422955228603,377.467105263158,377.467105263158,382.852927495785,390,413.113006396589,408.181818181818
"Bay Ridge","New York","NY","New York","Kings",127,412.910052910053,411.111111111111,411.111111111111,414.452090330685,403.855058674278,417.755685535579,412.962962962963,417.755685535579,387.5,375,360.243243243243,358.253588516746,336.532124229493,337.701298701299,337.637387387387,336.205073995772,329.432515337423,324.444,323.4375,324.4095,327.170610575519,325.193325193325,319.755555555556,314.349315068493,326.013513513513,332.777777777778,339.779005524862,340,340,351.447963800905,335.828877005348,350.588235294118,343.75,332,332,321.917808219178,328.249719638499,340.350877192982,340,361.791348476742,367.901234567901,369.950617283951,364.842995169082,362.828282828283,370.213486776954,361.111111111111,380,375,365.948275862069,346.311544991511,358.425200906656,353.753910323253,400.133377792598,400.133377792598,411.176270111486,412.068076328004,387.132352941176,407.026817947396,386.764705882353,403.396653486906,422.213622291022,412.268518518518,439.159663865546,420.880149812734,422.5,436.717205009888,455.714285714286,489.68008255934,492.748846407383,526.960784313726,547.180412371134,547.180412371134,535.119047619048,499.285714285714,508.333333333333,510,516.188714153561,502.857142857143,542.680412371134,523.369565217391,528.798701298701,536.25,546.892124082846,542.245629762438,560,560,600.935828877005,595.663875598086
"Rogers Park","Chicago","IL","Chicago","Cook",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.920168067227,128.428571428571,127.388888888889,126.394293125811,128.428571428571,129,121.009696969697,126.722488038278,127.345864661654,138.211382113821,142.307692307692,150.301204819277,151.869932007051,152.285318559557,136.272727272727,133.434466019417,131.934003196044,138.086363636364,153.333333333333,149.310344827586,152.174373306233,157.072222222222,158.935574229692,160.813269127876,161.904761904762,156.842105263158,151.454545454545,157.220092750331,159.05,158.636363636364,163.817727272727,161.111111111111,157.142857142857,155,155.413636363636,155.413636363636,152.380952380952,155.395780122154,147.741547157961,145.670731707317,138.945883393145,152.006802721088,158.636363636364,158.443181818182
"Hoover","Fresno","CA","Fresno","Fresno",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.154414977648,107.589208383856,107.306960005283,101.396285532485,108.387140869776,110.470668485675,116.173331618876,114.285714285714,115,116.071428571429,116.071428571429,117.175572519084,115.021008403361,116.290550070522,116.984213391399,117.284623773173,117.230098146129,118.158860495373,120.803989563503,120.417461941813,121.809744779582,120.988953182536,122.94498381877,123.490621526732,120.745798319328,120.147750167898,119.840213049268,124.528301886792,129.515491193985,129.37858553285,129.016553067186,133.610451306413,132.955536181343,131.652209162128,131.189800943977,131.332082551595,132.186544342508,131.422628247352,133.340277907341,128.893587033122,137.520226537217,141.3557554515
"South Austin","Chicago","IL","Chicago","Cook",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0495356037152,55.7857538802661,49.074530757638,47.6158495634654,44.65559084372,45.4010695187166,45.8839406207827,49.6235756580584,50.9954577442262,55.8002767527675,58.3877440364679,55.2488061645322,53.2677701762523,54.1715407754011,58.3424642435716,58.2298136645963,57.9593512767426,60.6278252334465,63.4920634920635,60.5263157894737
"Fresno High Roeding","Fresno","CA","Fresno","Fresno",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.363377609108,102.134747156985,105.565834932822,104.992491293095,101.633497710461,105.958230958231,103.929343034982,104.882459312839,108.391608391608,109.276729559748,111.878453038674,107.01125695171,105.819583487826,107.301360057266,104.477611940299,108.455158673004,109.279908897521,111.049382716049,115.088987353393,114.45955619184,120.481068130525,119.224166602707,114.500018422313,114.893617021277,116.398243045388,115.66857217197,113.976705490849,113.71911573472,115.251632731464,120.444370895535,121.330891345855,123.173495415367,123.698802163833,123.03094233474,120.438898450947,123.667880124853,123.96006655574,125.964058570564,125.730994152047,126.050420168067,132.399635036496,129.151291512915
"The Heights","Jersey City","NJ","New York","Hudson",132,,,,,,,,,212.164073550212,216.394927536232,214.771468144044,211.327297882579,208.333333333333,201.154956689124,196.965875250199,191.638888888889,194.981316003249,191.275428654461,190.833333333333,192.179108308141,192.179108308141,187.713553530752,194.029850746269,193.195346320346,198.361516357206,197.175141242938,195.49523955774,196.818181818182,193.888888888889,193.920335429769,197.175141242938,202.631578947368,201.580339738234,194.405594405594,198.543046357616,199.109042553192,206.25,209.345794392523,206.59629506008,209.345794392523,198.205409356725,197.66081871345,193.430335097002,197.982213272926,200,213.108124922235,213.609204169845,213.450292397661,238.851717058604,229.142857142857,225.888324873096,239.983842903306,241.732912723449,252.167630057803,246.895604395604,252.265388496468,262.626262626263,256.443298969072,256.443298969072,271.556550951848,274.313725490196,244.627299877039,246.729651162791,279.461571292557,258.200201207243,292.297111416781,298.333333333333,290.213343567002,282.189075630252,278.889943074004,276.806526806527,276.936026936027,279.704603580563,293.489861259338,293.552028570665,293.849658314351,301.302931596091,321.428571428571,305,305.091436749783,308.994329439093,324.704142011834,325.466825104278,318.794512877939,328.555930568949,326.229508196721,331.603967168263,346.102664833172
"Kensington","New York","NY","New York","Kings",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.521156936261,512.332405689549,527.777777777778,484.328358208955,477.777777777778,500,497.222222222222,494.444444444444,510.666,490.448797678275,502.97619047619,523.809523809524,520.833333333333,523.809523809524,523.809523809524,535.982142857143,535.714285714286,545.454545454545,547.580044676098,548.101265822785,504.761904761905,508.062770562771,478.515941585748,530.519323671498,517.777777777778
